,_country,dataorder,number_1,number_10,number_2,number_3,number_4,number_5,number_6,number_7,number_8,number_9,pairwise_1_10,pairwise_1_2,pairwise_1_3,pairwise_1_4,pairwise_1_5,pairwise_1_6,pairwise_1_7,pairwise_1_8,pairwise_1_9,pairwise_2_10,pairwise_2_3,pairwise_2_4,pairwise_2_5,pairwise_2_6,pairwise_2_7,pairwise_2_8,pairwise_2_9,pairwise_3_10,pairwise_3_4,pairwise_3_5,pairwise_3_6,pairwise_3_7,pairwise_3_8,pairwise_3_9,pairwise_4_10,pairwise_4_5,pairwise_4_6,pairwise_4_7,pairwise_4_8,pairwise_4_9,pairwise_5_10,pairwise_5_6,pairwise_5_7,pairwise_5_8,pairwise_5_9,pairwise_6_10,pairwise_6_7,pairwise_6_8,pairwise_6_9,pairwise_7_10,pairwise_7_8,pairwise_7_9,pairwise_8_10,pairwise_8_9,pairwise_9_10,rank_number,rank_pairwise,rank_stars,rating_1,rating_10,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,total_time_10_number,total_time_10_star,total_time_1_10_p,total_time_1_2_p,total_time_1_3_p,total_time_1_4_p,total_time_1_5_p,total_time_1_6_p,total_time_1_7_p,total_time_1_8_p,total_time_1_9_p,total_time_1_number,total_time_1_star,total_time_2_10_p,total_time_2_3_p,total_time_2_4_p,total_time_2_5_p,total_time_2_6_p,total_time_2_7_p,total_time_2_8_p,total_time_2_9_p,total_time_2_number,total_time_2_star,total_time_3_10_p,total_time_3_4_p,total_time_3_5_p,total_time_3_6_p,total_time_3_7_p,total_time_3_8_p,total_time_3_9_p,total_time_3_number,total_time_3_star,total_time_4_10_p,total_time_4_5_p,total_time_4_6_p,total_time_4_7_p,total_time_4_8_p,total_time_4_9_p,total_time_4_number,total_time_4_star,total_time_5_10_p,total_time_5_6_p,total_time_5_7_p,total_time_5_8_p,total_time_5_9_p,total_time_5_number,total_time_5_star,total_time_6_10_p,total_time_6_7_p,total_time_6_8_p,total_time_6_9_p,total_time_6_number,total_time_6_star,total_time_7_10_p,total_time_7_8_p,total_time_7_9_p,total_time_7_number,total_time_7_star,total_time_8_10_p,total_time_8_9_p,total_time_8_number,total_time_8_star,total_time_9_10_p,total_time_9_number,total_time_9_star,total_time_aggr,total_time_final,image_1,image_10,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,winner,time_number,time_pairwise,time_stars,time_diff
517,VNM,smp,2.5,5.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,5.0,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,5,4,3,5,3,4,5,5,3,4,3,5,2279,5153,2168,2801,3276,2549,2802,2452,3506,3767,2000,24536,70248,4792,2512,2551,4091,3677,2557,4288,2177,5063,9948,2447,2968,4015,3779,2846,4158,2432,2441,20937,4875,6088,2096,2613,2183,2300,4351,6168,4730,2169,2432,2293,2956,2826,6220,5909,4434,2482,2520,2493,6499,2186,3357,2090,3008,8405,2048,2034,3713,5439,5087,2144,5223,439475,51432,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,rank_pairwise,52854,141493,144240,0 days 00:07:24.000000000
518,SRB,smp,5.0,2.0,5.0,6.0,3.0,10.0,6.0,5.0,15.0,1.0,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,5,5,5,4,2,3,4,2,5,3,3,5,1,3522,2546,1448,2052,1697,1898,1930,1559,2059,2418,1854,7940,6022,2561,2400,2288,2145,2230,3131,1537,1953,4847,4727,1823,1745,2128,1870,2449,1786,2169,4874,3107,2952,1764,1840,1855,1856,2576,3354,2880,2618,1762,1593,1898,2999,3289,2216,2601,4538,1761,3355,7836,2867,1993,1807,2057,2980,3041,1584,1536,2966,2064,2016,3642,2417,208322,26676,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,,45250,96091,31887,0 days 00:03:31.000000000
519,USA,smp,3.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,4,4,4,3,1,4,2,2,4,3,2,4,4,10639,6070,3444,3259,6159,3598,7275,11005,2011,2523,2424,9624,14500,2390,2099,2507,6135,2231,2434,5877,4433,5650,3385,3355,2268,3518,2404,2936,1988,2228,8941,5429,2543,2415,2956,2560,1896,1945,7020,3209,2836,2793,2072,4533,5581,7157,3862,12425,2823,2588,2466,4592,3354,5244,3362,2502,3897,3409,2029,2749,5029,8461,2068,6529,3409,363151,45655,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,,69078,158887,55088,0 days 00:06:06.000000000
520,USA,smp,100.0,60.0,100.0,80.0,100.0,110.0,85.0,110.0,100.0,70.0,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,5,5,5,5,3,5,4,5,5,5,5,5,3,4310,2489,2315,3135,2460,3559,3681,2635,4408,3544,2802,8303,6411,12695,3542,5208,2378,5741,3007,2752,2490,4866,2656,2816,2508,2392,2920,2470,2638,3466,4634,3976,2531,2409,2545,3689,2739,2657,5941,2575,2363,2729,4561,2725,6641,5329,2438,3660,2374,3000,2454,5677,4522,2654,3089,2911,5914,2226,2039,2504,4404,2182,4243,4001,2685,331013,67207,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,,53379,150079,32160,0 days 00:05:37.000000000
521,USA,smp,1e-09,1.0,10.0,1.0,9.0,8.0,3.0,2.0,9.0,9.0,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,4,3,3,1,4,1,4,4,2,1,4,4,2044,6278,1472,1311,1568,1377,1293,2573,1582,1378,1600,10958,6399,1322,1848,1514,2190,2103,1455,1154,1549,4944,5258,1731,1490,1388,1554,3758,1353,1361,2666,3167,1472,1514,1546,1293,1846,1800,3539,2228,1841,1404,1656,3413,1236,2211,2676,3404,1837,1548,1836,1991,2550,2431,1314,1572,1744,1946,1564,1168,4460,3982,1714,2172,2237,209595,41814,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,rank_pairwise,36729,77333,36721,0 days 00:03:32.000000000
522,BIH,smp,35.0,35.0,50.0,25.0,25.0,50.0,50.0,50.0,50.0,50.0,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,4,3,5,3,3,5,2,3,5,5,5,5,5,5413,5400,4855,2606,3287,2701,2366,2132,3233,2422,5652,14961,11926,2061,2420,6480,11437,6728,2128,6717,2396,4740,3695,5520,2222,2935,2334,3000,3511,2775,5209,3727,2511,2061,2416,5501,2666,2602,10743,3919,1902,2700,2544,2592,2045,6805,3136,8019,7672,2776,3527,4019,4568,2544,3476,1957,2783,3224,2429,1967,2928,3742,2990,2475,2690,383202,62303,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,rank_stars,60076,158815,46027,0 days 00:06:30.000000000
523,VEN,smp,5.0,1.0,5.0,1.0,9.0,1.0,1.0,1.0,1.0,9.0,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,2,1,2,1,5,5,4,3,1,3,1,4,1,1,1,1,3,3114,5176,1855,14512,2365,2770,2175,4452,6842,2405,10425,27013,21145,4045,3306,3205,5785,2292,2974,8871,4220,11978,13998,11324,2394,16531,2275,3640,7975,2566,4103,9448,1929,1898,3451,2073,1915,12584,12920,8977,11557,2858,3901,3378,2190,4743,9004,6381,5132,7279,3508,2941,6263,2449,9687,1972,3175,10746,4511,2071,3065,4915,2523,10419,8235,558042,128959,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,,83471,222451,97907,0 days 00:09:20.000000000
524,VEN,smp,2.0,500.0,100.0,5.0,80.0,1.0,1000.0,4.0,300.0,6.0,1,2,1,2,2,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,4,5,5,3,5,5,5,5,4,4,4532,3463,2470,2216,4848,2698,2572,2115,2500,2130,3630,56990,13662,1773,2727,5096,3617,2795,2465,1853,1963,8032,4775,6480,2855,2832,2287,2520,4570,4835,3948,14567,2462,1980,2595,5525,1800,2090,5603,4980,1840,2167,2345,2360,2280,7370,4353,5639,2590,2003,2938,5355,13631,2635,1783,3195,3150,3790,4967,2688,7727,4645,2822,7521,7128,469755,56611,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,rank_stars,110228,132551,74994,0 days 00:07:55.000000000
525,ITA,smp,1000.0,50.0,1000.0,300.0,300.0,300.0,1000.0,100.0,1000.0,200.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,4,3,5,5,1,5,3,3,3,5,2,5,3,10393,2717,2353,1819,1875,2355,2098,2073,1994,2971,1852,22610,29655,1900,2193,2145,2640,3348,1870,3679,1959,4752,5570,3247,2448,3341,2283,5300,2300,2433,8030,7343,2280,3541,2563,2730,2368,2156,5831,4623,2875,2220,2055,2069,4445,3914,3842,4420,2053,2482,2024,3966,6074,2673,1913,2941,3656,2863,1750,1833,4591,4135,2394,3976,7943,410146,69897,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,rank_stars,71719,114261,74765,0 days 00:06:55.000000000
526,RUS,smp,4.0,2.0,3.0,5.0,6.0,7.0,5.0,3.0,7.0,3.0,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,5,3,3,2,3,4,4,4,3,3,4,2,2284,2317,2002,2159,1844,5041,2443,2277,1807,2732,2172,7490,7757,1805,2113,2171,3174,2118,1656,2223,2313,3811,2696,2165,2327,2593,2019,1866,2747,2020,3253,3409,1858,2225,2421,2024,2332,1684,2806,2489,1996,2314,1803,2632,1590,3118,2416,4167,2262,2287,1929,2907,2438,2086,2071,1910,2782,2572,1910,1733,2791,1956,2498,2513,2198,246466,51538,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,rank_pairwise,33755,101519,30248,0 days 00:04:09.000000000
527,USA,smp,5.0,5.0,75.0,10.0,10.0,100.0,50.0,25.0,50.0,75.0,1,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,3,4,3,1,1,3,1,2,5,4,3,3,4,4444,3863,2901,3989,5159,3147,3170,3317,4281,4720,3086,10706,5718,2847,2733,3318,4744,2791,2659,2525,6755,8823,7329,5185,3942,3791,3330,3586,5782,2988,4410,4436,2818,3720,3329,3439,2890,3682,3665,9149,3342,4330,2817,3000,2818,18749,4208,11867,3355,3254,5794,6426,7131,2756,3354,4361,3318,7574,3561,3036,2861,3730,3000,3005,3709,378599,68842,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,rank_pairwise,66407,171269,56847,0 days 00:06:23.000000000
528,DEU,smp,20.0,30.0,30.0,25.0,50.0,50.0,20.0,25.0,25.0,20.0,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,3,3,2,3,3,2,3,2,5,4,4,3,2,1800,2088,1392,991,2279,904,1097,1408,1344,2103,2231,10536,6024,1007,10192,1279,1991,1991,1079,12966,913,5000,1967,1156,1080,1609,2144,1390,1799,1152,2056,2976,1334,5922,118,1096,1900,1352,2168,1936,4141,1081,1391,1231,880,2288,2103,4000,1368,1343,6008,2127,2191,2576,951,1264,1985,2399,1494,1192,2287,1504,1359,1790,2112,174263,6016,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,,32037,97498,25300,0 days 00:02:57.000000000
529,FIN,smp,4.0,4.0,6.0,5.0,7.0,6.0,2.0,5.0,6.0,5.0,1,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,2,5,4,3,2,4,4,4,3,2,3,3,3,5948,7589,4630,10350,5236,4356,6812,5330,4754,4269,4854,24527,23124,6685,5127,6656,6010,4334,5260,4232,4910,8471,8235,5330,8119,5195,6592,8332,6180,5659,6250,7122,4238,5875,4683,5190,8354,4778,5001,8253,3982,6202,5767,4902,5752,5986,7028,8929,4660,5144,4854,5425,7714,4497,4303,3740,5995,8598,4442,4699,6522,9226,4441,5993,13366,847986,280209,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,rank_pairwise,80118,248644,100255,0 days 00:14:10.000000000
530,FRA,smp,5.0,8.0,7.0,7.0,11.0,12.0,6.0,14.0,16.0,9.0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,3,5,2,1,2,3,2,3,3,1,4,5,3,4767,4327,2648,2696,3384,2583,2584,3573,2999,2228,4936,37680,14662,3493,6120,4303,15359,3880,2521,2623,2983,11914,8654,3080,14097,3992,6032,4041,3894,4446,5910,9815,3731,2279,2506,2864,2258,3071,14456,5439,4229,13543,4520,3255,3314,6342,5007,13504,3400,2393,4510,6815,5906,2862,4880,1720,12121,4639,2882,3295,8745,4236,3593,7420,4992,633461,88836,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,rank_pairwise,116170,197104,67677,0 days 00:10:37.000000000
531,CAN,smp,50.0,50.0,60.0,60.0,61.0,100.0,50.0,30.0,40.0,50.0,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,3,5,3,2,3,3,3,3,4,2,2,3,3,4233,8610,3353,2715,3478,3232,2897,3658,2870,2980,3486,8840,18578,2571,3101,3374,5892,3340,2682,4237,2835,5368,7412,4053,2941,3302,2941,3774,3487,3328,4555,5740,2983,3240,2957,5310,2583,4114,4235,6198,3784,2740,3110,3125,2668,4645,5799,12730,4985,3392,2922,3892,3737,4406,5069,2828,3500,2846,3488,4442,3483,3185,4838,4049,5208,491474,134031,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,rank_pairwise,46800,166241,67313,0 days 00:08:16.000000000
532,DZA,smp,3.5,3.8,4.0,3.5,5.0,5.0,3.0,5.0,5.0,3.9,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,2,3,4,5,3,4,4,3,5,5,3,5,5,4,6030,2802,1912,2270,16859,2576,2429,10163,2740,2123,2896,32369,33964,2632,2733,23307,7431,3289,9254,4828,5865,9878,6593,3038,2971,2234,5477,27069,2366,2405,5377,5989,2766,5872,2560,3255,3889,2444,3375,4139,2188,2445,14231,3806,1884,3130,5061,6921,2246,3363,4618,5053,8974,2873,6164,5083,3540,2641,2194,2466,3017,2594,5975,6138,6186,766212,169882,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,rank_stars,77907,236110,78943,0 days 00:12:55.000000000
533,BGR,smp,100.0,130.0,200.0,100.0,80.0,200.0,99.0,100.0,180.0,120.0,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,4,5,3,3,3,4,3,2,5,3,3,4,3,3617,3878,2631,2399,3311,3081,2615,2328,2616,2551,4838,26221,9456,2576,2207,2376,6223,2953,2327,3152,3184,4651,6656,2703,3079,2048,2368,3063,2047,5087,5771,4703,2777,5296,5143,5887,2584,4008,4758,5304,2831,2465,1992,3431,2176,4103,6079,5270,2704,2720,2927,4744,13400,2335,2744,2831,3631,7056,4520,2336,4799,3849,2471,3689,3903,558164,73401,https://dl.dropboxusercontent.com/u/13815598/paintings/1-kiss.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/10-guitarist.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/2-starry.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/3-mariee.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/4-jatte.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/5-eve.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/6-garden.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/7-bears.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/8-girl.jpg,https://dl.dropboxusercontent.com/u/13815598/paintings/9-wave.jpg,rank_pairwise,65984,141211,64284,0 days 00:09:20.000000000
